"station_no","station_name","district_name","detail_address","latitude","longitude","install_period","lcd_rack_count","qr_rack_count","operation_type","source_file"
1643,태릉입구역 8번출구,노원구,서울특별시 노원구 공릉동 687-6 태릉입구역 8번출구,37.61736679,127.07521057,"2017-11-01 16:00:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1646,삼육대 입구,노원구,서울특별시 노원구 공릉동 26-43 삼육대 입구,37.63848877,127.10790253,"2017-11-01 16:00:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1650,중계근린공원내,노원구,서울특별시 노원구 중계동 506-3 중계근린공원내,37.63957977,127.06510162,"2017-11-01 16:00:00",,25.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
1651,상계동 우방유쉘아파트 앞,노원구,서울특별시 노원구 상계동 1118-9 맥도날드 상계점 앞,37.67237473,127.05599213,"2017-11-01 16:00:00",20.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1652,파르코 앞,노원구,서울특별시 노원구 상계동 1263 파르코 앞,37.68000031,127.05558014,"2017-11-01 16:00:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1653,노원역1번출구,노원구,서울특별시 노원구 상계동 335-4 노원역1번출구,37.65620041,127.06362152,"2017-11-01 16:00:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1654,당고개입구 오거리,노원구,서울특별시 노원구 상계동 172-2 보훈회관 대여소,37.66379166,127.07544708,"2017-11-01 16:00:00",15.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1655,공릉1단지아파트,노원구,서울특별시 동일로 1127 공릉1단지아파트,37.63111115,127.07015991,"2017-11-01 16:00:00",15.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1656,중앙하이츠 아파트 입구,노원구,서울특별시 노원구 노원로 434 상계2차중앙하이츠아파트,37.65501785,127.06750488,"2017-11-01 16:00:00",12.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1657,노원구청,노원구,서울특별시 노원구 노해로 437 노원구청,37.65404892,127.05732727,"2017-11-01 16:00:00",20.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1659,중계동 을지중학교,노원구,서울특별시 노원구 중계동 370 중계동 을지중학교,37.65032959,127.07160187,"2017-11-01 16:00:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1660,서울시립과학관,노원구,서울특별시 노원구 하계동 266 서울시립과학관,37.64207077,127.07662201,"2017-11-01 16:00:00",8.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1661,당현천근린공원,노원구,서울특별시 노원구 동일로 1342 당현천근린공원,37.64963913,127.06560516,"2017-11-28 10:45:22",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1662,노원역7번출구,노원구,서울특별시 노원구 노해로 459 메가빌딩,37.65421677,127.05921173,"2017-11-28 10:46:34",20.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1663,동해문화예술관앞,노원구,서울특별시 노원구 화랑로 429 동해문화예술관앞,37.61938095,127.0578537,"2017-11-28 10:47:07",25.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1664,노해근린공원내,노원구,서울특별시 노원구 노원로22길 1 노해근린공원내,37.64936066,127.0704422,"2017-11-28 10:47:44",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1665,양지근린공원앞,노원구,서울특별시 노원구 한글비석로 227 양지근린공원앞,37.64699554,127.07640076,"2017-11-28 10:48:50",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1666,노원소방서인근,노원구,서울특별시 노원구 노원로26길 111 노원소방서인근,37.65578079,127.07177734,"2017-11-28 10:49:40",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1667,중계중학교,노원구,서울특별시 노원구 덕릉로76길 23 중계중학교,37.65449905,127.0743866,"2017-11-28 11:18:58",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1668,중계역 6번출구,노원구,서울특별시 노원구 동일로 지하 1308-1 중계역 6번출구,37.64556503,127.06334686,"2017-11-28 11:19:32",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1669,중계역 3번출구,노원구,서울특별시 노원구 동일로 지하 1308-1 중계역 3번출구,37.64352798,127.06522369,"2017-11-28 11:20:04",9.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1670,노원경찰서교차로,노원구,서울특별시 노원구 노원로 283 노원경찰서교차로,37.64340973,127.07183838,"2017-11-28 11:22:31",20.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1671,인덕대학교,노원구,서울특별시 노원구 초안산로 12 인덕대학교,37.62934875,127.05482483,"2017-11-28 11:23:08",15.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1672,상계동수락리버시티,노원구,서울특별시 노원구 누원로 18 상계동수락리버시티,37.68859863,127.05340576,"2017-11-28 11:24:03",15.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1674,서울북부고용센터앞,노원구,서울특별시 노원구 노해로 450 서울북부고용센터앞,37.65354919,127.05808258,"2017-11-28 11:29:42",15.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1675,월계문화체육센터,노원구,서울특별시 노원구 월계로 280 월계문화체육센터,37.62694168,127.05513,"2017-12-22 14:28:21",9.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1677,육군사관학교 앞,노원구,서울특별시 노원구 화랑로 570 육군사관학교 앞,37.62316513,127.09049988,"2017-12-22 14:30:34",15.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1679,삼육대 도서관,노원구,서울특별시 노원구 화랑로 815 삼육대 도서관,37.6428299,127.10666656,"2018-02-26 11:32:31",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1680,삼육대 제3과학관,노원구,서울특별시 노원구 화랑로 653 삼육대 후문 삼거리,37.64265442,127.10838318,"2018-02-26 11:33:10",7.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1681,현대6차 아파트,노원구,서울특별시 노원구 중계로8길 20 현대6차 아파트,37.64580154,127.08226013,"2018-03-15 14:21:03",12.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1682,중계종합사회복지관 교차로,노원구,서울특별시 노원구 덕릉로 662 중계3단지주공영구임대아파트,37.65745544,127.07554626,"2018-03-15 14:22:50",,13.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
1683,노원문화예술회관,노원구,서울특별시 노원구 중계로 181 노원문화예술회관,37.65045929,127.08088684,"2018-10-27 00:00:00",5.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1684,태릉입구역 5번출구,노원구,서울특별시 노원구 동일로 986 태릉입구역 5번출구와 6번출구 사이,37.61832047,127.07563019,"2018-10-27 00:00:00",20.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1685,불암고등학교 앞 횡단보도,노원구,서울특별시 노원구 중계로 155 불암고등학교 앞 횡단보도,37.64818954,127.08048248,"2018-10-27 00:00:00",8.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1686,상계주공10단지 종합상가 앞,노원구,서울특별시 노원구 동일로227길 85 온수골사거리(스타벅스앞),37.66114044,127.05805206,"2018-11-02 00:00:00",15.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1688,마들역 7번출구,노원구,서울특별시 노원구 동일로 지하 1530-1 마들역 7번출구,37.66566086,127.05729675,"2018-11-02 00:00:00",,9.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
1689,마들역 3번출구,노원구,서울특별시 노원구 동일로 지하 1530-1 마들역 3번출구,37.66524887,127.05789185,"2018-11-02 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
1690,도봉운전면허시험장 버스정류장 옆,노원구,서울특별시 노원구 동일로 1449 도봉운전면허시험장,37.6577301,127.05931091,"2018-11-02 00:00:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1691,노원정보도서관,노원구,서울특별시 노원구 노원로34길 43 노원정보도서관,37.66070938,127.06533051,"2018-11-02 00:00:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1692,온곡초교 교차로,노원구,서울특별시 노원구 한글비석로 471 온곡초교 교차로,37.66418839,127.06600952,"2018-12-14 00:00:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1693,원자력 병원,노원구,서울특별시 노원구 노원로 75 원자력병원 국가방사선 비상진료센터,37.62818909,127.08210754,"2019-03-29 00:00:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1696,수락리버시티4단지,노원구,서울특별시 노원구 누원로 18 수락리버시티4단지,37.68645096,127.05283356,"2020-03-21 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
1697,상계주공2단지 219동,노원구,서울특별시 노원구 동일로215길 81 새상계교회,37.65024948,127.05715179,"2020-03-23 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
1702,녹천역 1번출구 앞,도봉구,서울특별시 도봉구 창동 426-6,37.64582062,127.05042267,"2017-05-08 15:32:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1703,도봉산광역환승센터앞,도봉구,서울특별시 도봉구 도봉로 955 도봉동 637-1,37.68972015,127.04519653,"2017-05-11 11:04:08",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1705,도봉구청 정문앞,도봉구,서울특별시 도봉구 마들로 656 방학동 720,37.66922379,127.04651642,"2017-05-08 15:32:44",8.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1706,방학동우체국 건너편,도봉구,서울특별시 도봉구 도봉로 683 방학동 726-92,37.66566467,127.0426712,"2017-06-27 15:16:11",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1707,도봉구민회관,도봉구,서울특별시 도봉구 도봉로 552 창동 723-11,37.65446091,127.03851318,"2017-05-08 15:33:38",20.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1708,도봉보건소사거리,도봉구,서울특별시 도봉구 해등로 150 창동 723-10,37.65682983,127.03984833,"2017-05-11 11:05:47",7.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1709,쌍문역4번출구 주변,도봉구,서울특별시 도봉구 도봉로 지하 486-1 쌍문동 83-5,37.65012741,127.03534698,"2017-05-08 15:34:25",17.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1713,쌍문동 이안아파트 앞,도봉구,서울특별시 도봉구 쌍문동 315-488,37.65165329,127.02848816,"2019-07-01 00:00:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1714,도봉문화정보도서관 삼거리,도봉구,서울특별시 도봉구 덕릉로 315 도봉문화정보도서관 삼거리,37.64463043,127.04460907,"2017-11-01 16:00:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1715,서울특별시교육청도봉도서관,도봉구,서울특별시 도봉구 삼양로556 서울특별시교육청도봉도서관,37.65317917,127.01278687,"2017-11-01 16:00:00",20.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1716,창동역 1번출구 건너편,도봉구,서울특별시 도봉구 마들로11길 20 하나로마트 창동점,37.65420151,127.05072784,"2017-11-01 16:00:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1719,신도봉사거리 버스정류장,도봉구,서울특별시 도봉구 도봉로 771 신도봉사거리 버스정류장,37.67328262,127.04399109,"2017-11-01 16:00:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1720,도봉구청 옆(중랑천변),도봉구,서울특별시 도봉구 마들로 656 도봉구청 옆(중랑천변),37.66867065,127.04798126,"2017-11-01 16:00:00",27.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1722,창동청소년수련관,도봉구,서울특별시 도봉구 노해로69길 132 창동청소년수련관,37.65779877,127.05004883,"2017-11-28 11:30:39",15.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1723,방학동학마을도서관,도봉구,서울특별시 도봉구 시루봉로 128 방학동학마을도서관,37.66207886,127.02771759,"2017-11-28 11:31:14",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1725,창1동주민센터,도봉구,서울특별시 도봉구 해등로 46 창1동주민센터,37.6475029,127.04331207,"2017-11-28 11:32:55",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1726,삼익세라믹아파트교차로,도봉구,서울특별시 도봉구 해등로 189 삼익세라믹아파트,37.65858841,127.03520966,"2017-11-28 11:34:26",8.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1727,서울도봉초등학교인근,도봉구,서울특별시 도봉구 도봉로173길 96 서울도봉초등학교인근,37.67867661,127.04076385,"2017-11-28 11:35:24",15.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1728,서울북부지방법원,도봉구,서울특별시 도봉구 마들로 749 서울북부지방법원,37.67771912,127.04681396,"2018-07-02 00:00:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1729,도봉한신아파트 버스정류장,도봉구,서울특별시 도봉구 도봉로 891 파리바게트앞,37.68400955,127.04579163,"2018-10-27 00:00:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1730,도봉산역 교차로 앞,도봉구,서울특별시 도봉구 도봉산길 10 도봉산역 교차로 앞,37.68759155,127.04550171,"2018-10-27 00:00:00",8.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1731,도봉고등학교 맞은편,도봉구,서울특별시 도봉구 도봉동 282-16,37.6876297,127.04221344,"2018-11-02 00:00:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1732,방학역사거리,도봉구,서울특별시 도봉구 도봉로 707 우리은행 앞,37.66759872,127.04299927,"2018-10-27 00:00:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1733,방학사거리 (봄마당 앞),도봉구,서울특별시 도봉구 방학로 102 방학사거리 (봄마당 앞),37.66297913,127.04193878,"2018-10-27 00:00:00",12.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1734,쌍문현대1차아파트 108동 앞,도봉구,서울특별시 도봉구 해등로 218 쌍문현대1차아파트 108동 앞,37.65814972,127.03266907,"2018-10-27 00:00:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1735,"도봉역 1,2번 출구사이 건너편",도봉구,"서울특별시 도봉구 도봉로170길 2 도봉역 1,2번 출구사이 건너편",37.67911911,127.04498291,"2018-10-27 00:00:00",13.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1736,버스정류장 앞,도봉구,서울특별시 도봉구 도봉로 528 버스정류장 앞,37.65224075,127.0370636,"2018-10-27 00:00:00",12.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1737,신창시장,도봉구,서울특별시 도봉구 덕릉로 249 하나은행 (창동점),37.63970184,127.03883362,"2018-10-27 00:00:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1738,창동주공17단지 상가앞,도봉구,서울특별시 도봉구 덕릉로 404 창동주공17단지 상가앞,37.6463089,127.052742,"2018-12-14 00:00:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1741,제일강산수산입구,도봉구,서울특별시 도봉구 도봉로 444 제일강산수산입구,37.64519882,127.03298187,"2018-10-27 00:00:00",20.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1742,북한산 코오롱 하늘채,도봉구,서울특별시 도봉구 우이천로 367 북한산 코오롱 하늘채,37.64889145,127.02301788,"2018-12-14 00:00:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1743,창동19단지아파트 관리사무소앞,도봉구,서울특별시 도봉구 노해로70길 37 주공19단지아파트,37.65039062,127.05219269,"2020-03-17 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
1744,도봉소방서 옆,도봉구,서울특별시 도봉구 도봉로 678 홈플러스데스코㈜방학점,37.66480255,127.04302979,"2020-03-21 00:00:00",,15.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
1749,ESA아파트 상가 앞,도봉구,서울특별시 도봉구 도봉로150길 43 ESA 아파트,37.66627121,127.04598999,"2020-03-21 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
1750,창포원 남쪽 입구,도봉구,서울특별시 도봉구 마들로 916 방문자센터,37.68826675,127.04889679,"2020-03-23 00:00:00",,12.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
1751,창원초등학교 교차로,도봉구,서울특별시 도봉구 해등로12길 44 주공2단지아파트,37.6521225,127.04170227,"2020-03-23 00:00:00",,15.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
1752,창동 주공 4단지 입구 옆,도봉구,서울특별시 도봉구 덕릉로 357 주공4단지아파트,37.64548111,127.04857635,"2020-03-17 00:00:00",,6.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
1754,창동시장입구 사거리,도봉구,서울특별시 도봉구 도봉로 461 우림빌딩,37.64689636,127.03343201,"2020-03-17 00:00:00",,11.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
1756,서울북부광역등기국,도봉구,서울특별시 도봉구 노해로 327,37.65148544,127.04431915,"2020-03-17 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
1757,솔밭공원역 1번출구 앞,도봉구,서울특별시 도봉구 삼양로 590,37.65568542,127.01338196,"2020-03-25 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
1758,솔밭공원역 1번출구 주변,도봉구,서울특별시 도봉구 삼양로 610 산수디앤씨,37.65727997,127.0137558,"2020-03-25 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
1759,서울북부지방법원 앞,도봉구,서울특별시 도봉구 마들로 749 서울북부지방법원,37.67721939,127.04863739,"2020-03-18 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
1761,방학중학교 앞,도봉구,서울특별시 도봉구 시루봉로 188 방학중학교,37.66562271,127.03108978,"2020-03-21 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
1762,북한산 한신휴플러스APT앞,도봉구,서울특별시 도봉구 도봉로136가길 73 북한산한신휴플러스아파트,37.65533829,127.04241943,"2020-03-18 00:00:00",,25.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
1765,쌍문역 1번출구 주변,도봉구,서울특별시 도봉구 도봉로 496,37.64966965,127.03561401,"2020-03-18 00:00:00",,13.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
1767,방학초등학교 앞,도봉구,서울특별시 도봉구 방학동 726-127,37.66250992,127.03327942,"2020-03-21 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
1768,신동아타워 버스정류소,도봉구,서울특별시 도봉구 방학로 217-1,37.66208267,127.02874756,"2020-03-21 00:00:00",,8.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
1770,도봉한신아파트 주변,도봉구,서울특별시 도봉구 도봉동 646-1,37.68473816,127.0500412,"2020-07-30 00:00:00",,15.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
1771,성원APT버스정류소,도봉구,서울특별시 도봉구 해등로 242-18 현대아파트,37.65796661,127.03009033,"2020-03-18 00:00:00",,15.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
1772,시립도봉노인복지관 버스정류소,도봉구,서울특별시 도봉구 쌍문동 45-13,37.65805054,127.03575897,"2020-03-23 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
1774,정의여중고 버스정류소,도봉구,서울특별시 도봉구 쌍문동 83-2,37.65134811,127.034729,"2020-03-17 00:00:00",,8.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
1775,신원리베르텔 앞,도봉구,서울특별시 도봉구 창동 339,37.65128708,127.04554749,"2020-03-17 00:00:00",,15.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
1804,독산역 2번출구 자전거주차장,금천구,서울특별시 금천구 벚꽃로 115,37.46652985,126.88871765,"2017-05-08 15:42:48",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1805,서울디지털운동장 앞,금천구,서울특별시 금천구 가산디지털2로 151,37.48228836,126.87776947,"2017-05-08 15:43:23",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1806,에이스하이엔드타워9차 앞,금천구,서울특별시 금천구 가산디지털1로 233,37.48621368,126.87863922,"2017-05-08 15:44:19",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1808,에이스하이엔드타워8차 앞,금천구,서울특별시 금천구 가산디지털1로 84,37.47320938,126.8849411,"2017-05-08 15:45:06",20.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1809,LG전자 별관동(호서대 벤처타워 맞은편),금천구,서울특별시 금천구 가산디지털1로 63,37.47077942,126.88515472,"2017-05-08 15:45:58",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1812,갑을그레이트밸리 앞,금천구,서울특별시 금천구 디지털로9길 32,37.47903061,126.88729858,"2017-05-08 15:47:02",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1814,두산위브아파트 옆 상가건물 앞,금천구,서울특별시 금천구 가산로 99,37.47422028,126.89412689,"2017-05-08 15:49:19",8.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1819,금천구청 앞 자전거거치대,금천구,서울특별시 금천구 시흥대로73길 70,37.45647812,126.89592743,"2017-05-10 14:25:35",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1820,신한은행 시흥대로금융센터지점,금천구,서울특별시 금천구 시흥대로 446,37.4433403,126.90335846,"2017-05-08 15:52:59",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1821,홈플러스 시흥점 맞은편 다비치안경 앞,금천구,서울특별시 금천구 시흥대로 198,37.45145798,126.90211487,"2017-05-08 15:54:58",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1823,상신정비공업 앞,금천구,서울특별시 금천구 시흥대로 287,37.4589119,126.89859009,"2017-05-08 15:57:24",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1824,독산근린공원 입구,금천구,서울특별시 금천구 독산동,37.46455002,126.88372803,"2017-05-08 15:58:43",25.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1825,한신아파트 앞 육교 아래,금천구,서울특별시 금천구 금하로1길 70,37.45470047,126.89105225,"2017-05-08 16:00:54",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
1826,한신코아 앞,금천구,서울특별시 금천구 한내로 62,37.45684052,126.88834381,"2017-05-08 16:03:23",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1827,독산보도육교 앞 자전거 보관소,금천구,서울특별시 금천구 서부샛길 70,37.45672607,126.89306641,"2017-05-11 11:09:24",,20.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
1828,한양수자인아파트 앞,금천구,서울특별시 금천구 시흥대로150길 6,37.47531891,126.89888763,"2017-05-08 16:04:16",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1829,홈플러스 금천점 앞,금천구,서울특별시 금천구 시흥대로 391,37.4691391,126.89720154,"2017-05-08 16:05:35",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1830,빅마켓 금천점 앞,금천구,서울특별시 금천구 두산로 71,37.4702301,126.89507294,"2017-05-08 16:06:45",19.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1831,메이퀸웨딩컨벤션 앞,금천구,서울특별시 금천구 시흥대로 435,37.47249985,126.89795685,"2017-05-08 16:08:34",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1833,독산역 1번출구 A,금천구,서울특별시 금천구 벚꽃로 115,37.46654129,126.89028168,"2017-05-08 16:09:18",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1834,월드메르디앙 벤처센터 2차,금천구,서울특별시 금천구 가산디지털2로 123,37.47908401,126.87904358,"2017-05-08 16:11:16",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1835,STX V타워,금천구,서울특별시 금천구 가산디지털1로 128,37.47706985,126.88442993,"2017-05-08 16:11:53",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1836,금천구립 독산도서관,금천구,서울특별시 금천구 독산로54길 114,37.46740341,126.90814209,"2017-05-11 11:10:25",7.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1839,수출의 다리 아래,금천구,서울특별시 가산동 60-35,37.47743607,126.88615417,"2017-11-01 16:00:00",20.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1840,솔브레인이엔지 뒤편,금천구,서울특별시 가산동 219-18,37.47555161,126.88845825,"2017-11-01 16:00:00",20.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1841,가산동 주민센터,금천구,서울특별시 가산동 144-3,37.4769516,126.89186859,"2017-11-01 16:00:00",12.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1842,한울중학교,금천구,서울특별시 시흥동 1000-3,37.46257401,126.90686035,"2017-11-01 16:00:00",12.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1843,독산고등학교,금천구,서울특별시 독산동 906-42,37.47709656,126.91113281,"2017-11-01 16:00:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1845,롯데캐슬골드파크1차 서문,금천구,서울특별시 금천구 벚꽃로40,37.460289,126.89218903,"2017-11-01 16:00:00",15.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1846,롯데캐슬골드파크1차 동문,금천구,서울특별시 금천구 독산동 441-19,37.46017075,126.89604187,"2017-11-01 16:00:00",15.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1847,독산주공 14단지 버스정류소,금천구,서울특별시 금천구 안양천로,37.46093369,126.88716888,"2017-11-01 16:00:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1848,벽산 디지털밸리 5차,금천구,서울특별시 금천구 가산동 60-73,37.4762764,126.88539124,"2017-11-01 16:00:00",,9.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
1849,대륭포스트타워5차,금천구,서울특별시 금천구 디지털로9길 68,37.48135376,126.88694,"2017-11-28 10:43:01",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1850,코오롱테크노밸리,금천구,서울특별시 금천구 디지털로9길 56,37.48015976,126.8863678,"2017-11-28 10:44:10",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1851,가산디지털단지 9번출구 인근,금천구,서울특별시 금천구 벚꽃로 309,37.48123169,126.88148499,"2018-02-26 11:42:20",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1853,서울디자인직업전문학교 앞,금천구,금천구 가산로70(가산동),37.47248077,126.89586639,"2018-10-15 00:00:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1854,가산아네스트 오피스텔 앞,금천구,금천구 남부순환로1314(가산동),37.47817993,126.89740753,"2018-10-01 00:00:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
1855,성지아파트 옆 도로변,금천구,금천구 시흥대로51길55,37.45132065,126.89762115,"2018-10-01 00:00:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
